,Empid,certificateName,issuingOrganization,issueDate,ExpireDate,credentialID,Status
1225,Emp_271,User Research,Collins-Hansen,2003-12-15,2024-05-02,5c6e18cf-c6a5-4ae6-b47a-bd6dd2fa1a34,Approved
1226,Emp_289,HTML,"Church, Powers and Frederick",1997-09-09,2024-04-29,32cbe13f-99de-4b2d-b691-d69125927232,Approved
1227,Emp_407,Git,"Chavez, Browning and Davis",1995-08-08,2024-04-10,30caca35-0658-41a7-a726-7c51fa1ffd78,Approved
1228,Emp_31,Interaction Design,Santiago and Sons,1989-08-24,2024-04-26,0db01a3c-1fe9-472b-984e-5d2fc1b8c0f1,Pending
1229,Emp_13,MongoDB,"Smith, Oneill and Brown",1975-03-22,2024-04-15,bf4b393b-b0dc-42c1-b0c9-e9fb10d5bda2,Rejected
1230,Emp_318,Responsive Design,Valencia-Cortez,2021-09-07,2024-04-08,84d0d285-6de8-4a5e-99e1-73b795a807be,Approved
1231,Emp_467,Ruby,Callahan-Miles,1993-08-21,2024-04-23,571095d3-5658-4165-bb96-eec62e9212a0,Approved
1232,Emp_433,Product Management,Carroll LLC,2011-11-30,2024-04-20,8482c845-c02a-45a2-92a0-9c59a9eab18a,Approved
1233,Emp_469,Swift,Shaw-Smith,1987-07-17,2024-04-25,a32c2984-a81d-4a7e-91ac-94c90090a801,Approved
1234,Emp_74,NoSQL,"Andersen, Carroll and Martinez",1980-09-23,2024-04-24,de47b650-f8ef-4b9d-a452-3b58e1bdc39d,Approved
1235,Emp_386,Git,"Byrd, Warren and Castro",2004-04-29,2024-04-17,c2d5bcf1-bc03-4b03-a051-360492b1247f,Approved
1236,Emp_486,Cryptography,Bailey-Stone,1985-10-21,2024-04-21,0f3cd9d0-6acc-4a80-bd19-b82aff139af7,Approved
1237,Emp_115,User Research,Miller PLC,2021-06-01,2024-05-02,be1c03c0-d541-49d1-9a78-a98aed0d62e6,Approved
1238,Emp_440,Objective-C,Juarez-Brown,1993-04-14,2024-04-21,eb97aec3-9a54-4e81-8c3a-e35e52acff84,Approved
1239,Emp_176,Azure,Campbell PLC,2011-09-25,2024-04-23,242f7468-c416-43f5-b231-a3f7ec8a15ca,Approved
1240,Emp_226,Responsive Design,"Harrell, Robbins and Taylor",2018-10-11,2024-04-09,d58f9460-a606-4e0c-be42-0f0c1622fa52,Approved
1241,Emp_496,CSS,French and Sons,1986-09-21,2024-05-02,775acd2c-f96e-47b8-b517-329604045e28,Approved
1242,Emp_169,Kotlin,Miller-Jones,1987-08-15,2024-04-16,5d1cf944-0422-40cb-a372-5eacbfb43708,Approved
1243,Emp_440,CI/CD,"Bowen, Ross and Hooper",2008-12-30,2024-04-19,0b104e10-1e1a-454a-bc87-c1cc9fd4bd41,Approved
1244,Emp_294,Containerization,Higgins PLC,1970-04-05,2024-05-03,95cd02fa-e3c7-4ac0-a96f-5ebc0a1fcd86,Approved
1245,Emp_12,Kubernetes,Diaz-Morris,1978-09-03,2024-04-25,a5f1f9aa-e525-45e4-bb60-79312eee0461,Rejected
1246,Emp_305,NoSQL,"Valdez, Weaver and Tapia",2023-09-25,2024-04-25,046943d8-36bd-490e-ac1e-cc49443420f1,Approved
1247,Emp_153,Interaction Design,Williams-Mullen,2000-05-04,2024-04-13,fb51e6ef-b9d2-4de0-baf3-98ba9f29fcad,Approved
1248,Emp_357,JavaScript,Welch-Joyce,2007-08-18,2024-04-25,fe79e60c-e338-4d91-adcf-35ab3fd4541f,Approved
1249,Emp_413,Collaboration,Pineda-Walker,2008-10-19,2024-04-14,6d02dbff-c0b2-44c0-a515-a97759ba46f4,Approved
1250,Emp_278,Kotlin,Rocha and Sons,2006-04-04,2024-04-14,2dcdedd1-cba9-4cc4-bada-d88e2e9f35fa,Approved
1251,Emp_426,.NET,Harris Inc,1985-01-24,2024-04-18,42b49467-6838-4d0d-9cf0-41ac9ebe4a21,Approved
1252,Emp_383,Business Analysis,"Nelson, Ray and Castillo",1996-05-23,2024-04-26,5292f151-14db-446e-ab4e-00baa1afbe55,Approved
1253,Emp_121,User Stories,Hayes LLC,1972-01-26,2024-05-04,a3704fe2-e861-454b-848a-feee054902d3,Approved
1254,Emp_0,GraphQL,"Jones, Rogers and Hernandez",1991-01-15,2024-04-09,a1abcaaa-e3bd-4c5e-a2a7-c7e5c3ce802a,Rejected
1255,Emp_182,Scrum,Harris-Davis,1974-12-16,2024-04-14,64c6d391-24cc-4f42-94c8-29bf60a6ae55,Approved
1256,Emp_107,React,Dodson LLC,1996-10-06,2024-04-20,56478c2b-5ff2-412c-82c7-b9b739382a32,Approved
1257,Emp_391,Data Science,Clark-Payne,1991-01-25,2024-05-02,2b7e5ce1-2a4a-4dc6-a4e8-cc20c6802068,Approved
1258,Emp_338,Django,Gonzalez Group,1980-12-01,2024-04-22,2b718898-33b3-4a3e-8966-39ed58e712c6,Approved
1259,Emp_33,Support,White-Miranda,2000-08-14,2024-05-03,365c8eb3-ebd2-4adf-95b5-56b36bff2cd7,Pending
1260,Emp_186,Git,Hawkins Ltd,1975-07-22,2024-05-01,2426737d-cb62-4234-a720-3229e04497a3,Approved
1261,Emp_343,Node.js,"Parker, Barr and Lee",2011-04-08,2024-04-29,ddf530c4-0b9f-42a5-a3e4-7aac60e9d45c,Approved
1262,Emp_254,Accessibility,"Sawyer, Ryan and Brown",2018-12-07,2024-04-14,aa97b0d0-d4bc-45ba-8ba1-430b7e59bb27,Approved
1263,Emp_421,Test-Driven Development,Mccormick-Hahn,2003-12-24,2024-04-19,12af4945-18d7-4cb8-b9cc-d6ba2cd5f561,Approved
1264,Emp_76,Product Management,"Green, Owens and Page",1992-06-05,2024-05-03,014cf5c2-5416-4718-bf5b-c5ed4c7d2343,Approved
1265,Emp_490,Support,Johnson-Dunlap,2007-12-28,2024-04-09,24557316-8aef-432a-a2fa-be261a325b4a,Approved
1266,Emp_188,Objective-C,"Lopez, Porter and Bond",1991-03-05,2024-04-13,f452b401-b351-407b-8541-732a1a4e778f,Approved
1267,Emp_87,Agile Product Management,Fisher-King,2020-07-18,2024-04-10,7ca866b4-dc3a-49ac-9fc6-0cd907020322,Approved
1268,Emp_100,Swift,Zavala and Sons,1989-12-29,2024-04-17,c8fd9cea-06ee-4511-9975-cfabb89d5692,Approved
1269,Emp_2,User Research,"Baker, Thomas and Mccall",2019-05-21,2024-04-18,d844f28b-7c60-4001-af08-338c1e5e0d78,Rejected
1270,Emp_143,DevOps,Smith-Robinson,1987-12-14,2024-04-25,241e0ec7-55f4-40db-aaa3-2c6302fc3fca,Approved
1271,Emp_364,Interaction Design,Nixon-Ross,1976-02-07,2024-04-27,70af3a71-5427-49d0-b99d-0b70e639e0dc,Approved
1272,Emp_366,GraphQL,Dixon Inc,2023-09-28,2024-04-16,17ad2798-92f6-495e-886f-0b04f0befa4d,Approved
1273,Emp_370,C#,Hudson-Rodriguez,1986-04-24,2024-04-26,98b228d0-7e49-49a6-8fbe-7f4b12377e60,Approved
1274,Emp_63,Angular,Smith-Castro,1983-03-24,2024-04-17,3d4857d7-d3ca-4ef7-a598-213034012750,Approved
1275,Emp_210,PostgreSQL,Rosales-Walker,1972-01-27,2024-05-03,da3b6f2e-b42f-4482-82b1-ec61de65d5c5,Approved
1276,Emp_23,Data Science,Simmons PLC,1973-01-03,2024-04-22,907566be-84d4-40d5-987f-0caf0f39f559,Rejected
1277,Emp_72,Python,"Price, Smith and Leon",2011-01-19,2024-05-04,734ac97a-d3a5-48bc-ad78-283ed33b8fc9,Approved
1278,Emp_330,PHP,"Nelson, Glenn and Zavala",2010-08-25,2024-04-16,9c4dd520-84b3-4dfa-bb05-e40169d4fa41,Approved
1279,Emp_140,Data Visualization,Ruiz LLC,2014-07-18,2024-04-12,c4f2dc20-920c-4c0b-a1a5-e9d175350159,Approved
1280,Emp_160,Agile Methodologies,"Franklin, Watkins and Jackson",2015-05-24,2024-05-04,fa6cec37-71f5-456d-b99d-031ea08cc729,Approved
1281,Emp_443,SQL,Smith Ltd,2011-09-19,2024-04-29,ba0be872-4655-407f-8ec9-2fc694b28d3f,Approved
1282,Emp_80,User Research,Meyers LLC,1975-01-08,2024-04-25,283efad9-8bcb-47f7-9707-70b246c4884e,Approved
1283,Emp_363,DevOps,Copeland and Sons,2002-09-11,2024-04-20,45470232-f5e8-4767-925d-63dee803dd9f,Approved
1284,Emp_229,Angular,Benson-Clark,1990-03-08,2024-04-14,4a2de8d3-6f44-40ea-a52b-be656c32ed68,Approved
1285,Emp_20,Node.js,Williams LLC,2009-06-23,2024-04-19,50918053-44df-4f87-9b7a-f421e793b1a4,Rejected
1286,Emp_6,Continuous Deployment,Olsen and Sons,2007-06-24,2024-04-30,c6a4f1c0-c998-4e04-a256-4853081b3d73,Rejected
1287,Emp_457,Requirements Analysis,Taylor LLC,1981-10-22,2024-04-26,665ee1e5-3a04-4f7d-933d-ef1448e178bc,Approved
1288,Emp_75,Django,"King, Stevens and Buchanan",1981-08-05,2024-04-28,5390a2b8-ab45-434f-94a3-5908fa4067db,Approved
1289,Emp_65,Problem Solving,"Williams, Reid and Edwards",2017-03-20,2024-04-22,4b745779-d878-4498-8c1c-9e865771f8c0,Approved
1290,Emp_320,Google Cloud Platform,Brown-Wong,2013-12-15,2024-04-14,46152539-ab87-4cf9-a5d6-da31c6265773,Approved
1291,Emp_158,RESTful API,"Henderson, Morales and Ibarra",2015-04-24,2024-04-23,98120db1-b1ae-4698-a00f-f2ca4ea61405,Approved
1292,Emp_227,CI/CD,"Hodges, Blevins and Cox",1982-12-17,2024-05-06,e90bfa59-6968-4c14-af22-fb9f3906dfe4,Approved
1293,Emp_435,Artificial Intelligence,"White, Davis and Delgado",2003-01-26,2024-04-11,27204450-e4ef-41b8-9504-cba8c3f03418,Approved
1294,Emp_92,Agile Methodologies,"Jackson, Knapp and Turner",2021-05-01,2024-04-09,27a1789a-edcc-4899-b8f0-3c3e75d3adff,Approved
1295,Emp_22,Django,"Hammond, Meadows and Taylor",2021-08-01,2024-04-20,7e066e66-5ced-4ece-b925-2bf4968ec775,Rejected
1296,Emp_273,Data Analysis,Dickson Ltd,2014-10-12,2024-04-19,fcf73400-37c5-4121-9790-f3a43d48610b,Approved
1297,Emp_348,Scrum,Ramirez-Strong,2017-01-14,2024-05-02,1b58dab7-58cb-432e-ba9f-50eb3a5d994b,Approved
1298,Emp_476,UI/UX Design,"Jones, Miller and Rodriguez",2014-05-25,2024-05-03,6a8596d7-8367-48e4-885b-7deaa3d5c9d5,Approved
1299,Emp_299,MySQL,"Bass, Raymond and Frost",2016-02-06,2024-05-05,9996c608-39a3-4b11-86c6-8015d1dd3975,Approved
1300,Emp_330,C#,Stanley-Hoffman,1991-09-17,2024-04-15,1c6fb4dd-31a4-4497-a9bb-7a9de58947b7,Approved
1301,Emp_395,Collaboration,"Lawson, Collins and Mendez",1990-10-05,2024-05-01,0a4d9725-9550-4b8e-b713-2da4e936bc32,Approved
1302,Emp_360,JavaScript,"Moore, Cooke and Kline",1999-10-27,2024-05-05,19c024f8-438f-484a-a611-16e5739ffa72,Approved
1303,Emp_268,Support,Cunningham-Meyer,1987-11-07,2024-04-20,d7844df0-bc9c-4397-8fd4-cf9bf59da000,Approved
1304,Emp_161,Kotlin,Thomas and Sons,2016-01-25,2024-05-03,2e9bd115-63a4-431f-b7fd-6e7c919fa4d9,Approved
1305,Emp_197,React,"Kennedy, Carroll and Lawrence",1995-06-26,2024-05-05,b677449c-ec42-4ffb-957f-7d7f27c7051c,Approved
1306,Emp_7,Azure,Mcmillan Inc,2007-03-15,2024-04-28,6db125e3-5534-44e0-81b0-a046b526022a,Rejected
1307,Emp_85,Agile Methodologies,Allen-Boyd,2016-08-06,2024-04-10,97125aa9-b42c-4bdb-9f8c-33aa55f02675,Approved
1308,Emp_116,CI/CD,Smith-Ellis,2015-04-27,2024-04-16,ef03e64f-938c-447f-98b6-17ae22559924,Approved
1309,Emp_406,RESTful API,Lara Inc,1991-02-24,2024-04-13,0fcfbae3-2485-4bcd-a062-2693c4f70b7c,Approved
1310,Emp_188,.NET,Ford and Sons,2007-12-25,2024-04-25,7ed02350-0b3a-46ad-93ea-d15977faaed4,Approved
1311,Emp_394,Accessibility,Allen and Sons,1999-01-13,2024-05-03,b6239867-ae54-4762-8917-fe41c61dbc3b,Approved
1312,Emp_380,Flask,"Smith, Myers and Parker",1991-12-11,2024-04-26,12d6ca89-f78a-49ed-980d-0730947389d1,Approved
1313,Emp_334,Test-Driven Development,Stevens-Peters,1993-01-27,2024-05-05,6583afbe-e162-4930-8943-f3e44bb927a7,Approved
1314,Emp_477,Prototyping,"Williams, Murray and Reed",2024-03-05,2024-04-27,6df2f024-ba36-4d61-9c93-ea643540d617,Approved
1315,Emp_78,Continuous Deployment,Kelly-Smith,2000-05-25,2024-04-09,e46a3187-6ee1-4478-b00a-c72a24865d7a,Approved
1316,Emp_36,Swift,"Ruiz, Campbell and Diaz",2019-07-02,2024-04-16,3c228ff6-14ad-4dc0-82f8-367169c87299,Pending
1317,Emp_35,Network Security,Mccarthy-Jones,1990-05-25,2024-04-13,d38ba983-0b49-4cef-af92-8f67d813996e,Pending
1318,Emp_139,Angular,"Lowe, Wallace and Morgan",2012-01-16,2024-04-25,2ab9716a-ad90-45c7-a7b9-83e79465c4da,Approved
1319,Emp_401,Node.js,West-Rhodes,2004-02-02,2024-04-18,be89d1f0-9296-46d0-8e7a-8a090dc51f36,Approved
1320,Emp_173,PostgreSQL,Ramos PLC,1988-12-24,2024-04-29,6de9e6b5-7655-4aec-82a7-a3a621416e1d,Approved
1321,Emp_211,Continuous Integration,"Lee, Rogers and Baker",2005-04-15,2024-04-16,d82abab6-74f1-488f-a5e7-82f8e9e99cbb,Approved
1322,Emp_408,Responsive Design,Goodwin-Brown,1974-07-01,2024-04-09,32959e09-a263-426a-82b3-944e89807ad8,Approved
1323,Emp_423,NoSQL,"Warner, Wood and Ray",1980-03-01,2024-05-01,146988e1-aa22-4d8c-98ec-7478b14e09be,Approved
1324,Emp_491,React,Clark-Oneill,2017-09-13,2024-04-08,acdc1b07-6131-4ef2-a911-07205136e41f,Approved
1325,Emp_453,Business Analysis,"Jones, Hunt and Rangel",2014-08-01,2024-04-23,772dc5a3-3e70-4c9e-bbee-c2d612efe1a8,Approved
1326,Emp_220,Git,Haynes Ltd,1981-04-21,2024-04-19,77493b99-14b1-4885-b7a8-575bad62068d,Approved
1327,Emp_332,Prototyping,"Hanson, Hamilton and Armstrong",1982-07-29,2024-04-21,e702ca22-827d-49e3-87a8-a2a8b427470e,Approved
1328,Emp_103,Ruby,Bradshaw Ltd,2022-10-14,2024-04-15,81c82311-5987-444e-846c-1c3c5692337b,Approved
1329,Emp_46,Node.js,Huff-Conner,2021-07-09,2024-04-26,5667fc7e-f413-4dd4-9a4c-3b60fbc0b5bd,Approved
1330,Emp_108,AWS,"Barnes, Smith and Johnson",1977-08-05,2024-05-02,5f678db7-f9d0-4aee-b6ea-40749575c554,Approved
1331,Emp_419,MongoDB,Scott Group,1972-03-11,2024-04-14,e94adf49-36eb-462f-b66c-33ba3313d074,Approved
1332,Emp_482,Business Analysis,Grimes Group,1985-11-05,2024-05-04,9b9872e7-033a-4858-b808-4cc8ab744403,Approved
1333,Emp_72,Business Analysis,Foster-Dixon,1973-04-10,2024-04-27,e0198fd9-6015-40e5-a7a4-32f41842db41,Approved
1334,Emp_342,Google Cloud Platform,Hawkins-Huffman,2013-01-05,2024-05-06,76459af8-4dfb-4663-9e04-d98af56b93c8,Approved
1335,Emp_13,Information Security,Sharp-Donovan,2006-01-17,2024-04-09,efa5344a-4560-4aaa-8daf-b5671a5deb19,Rejected
1336,Emp_425,Continuous Integration,Rogers-Carter,2005-10-04,2024-04-18,5b7250ba-94a3-4cdb-bb74-ec52d29d7536,Approved
1337,Emp_51,Cybersecurity,Hardy-Bowman,1984-05-04,2024-04-18,bb7c8c9c-dd46-424a-880c-cf3c5e8445bf,Approved
1338,Emp_120,MongoDB,Mason Group,1975-11-25,2024-04-13,dd5e04e6-63af-49aa-8359-21d168d9b1d2,Approved
1339,Emp_152,Objective-C,"Park, Garcia and Perry",2020-05-11,2024-04-30,7f7d3a4e-410a-44ea-b332-76ad26a23b94,Approved
1340,Emp_405,Penetration Testing,"Edwards, Dean and Davis",1982-01-16,2024-04-22,6d4ca27d-3380-4ed0-8b96-d2835c43392e,Approved
1341,Emp_487,Agile Methodologies,"Miller, Berger and Page",2019-02-02,2024-04-24,8021e193-9a5c-43ad-b9b8-6c8bf66bc64f,Approved
1342,Emp_2,C#,Wade LLC,1982-09-25,2024-04-20,c76090f7-f3e5-45f6-a9a1-6d953733ae60,Rejected
1343,Emp_208,Information Security,Gray-Dunn,2012-12-22,2024-05-05,1e653d56-1695-4914-8b7c-03b5a4e6bc8f,Approved
1344,Emp_25,Test-Driven Development,Shaffer-Dickerson,1981-09-12,2024-04-20,469a3d74-2777-4039-a411-c46393060982,Pending
1345,Emp_212,HTML,"Elliott, Wu and Deleon",2018-09-21,2024-04-27,716dbf86-476a-4d85-8276-6a1334db115e,Approved
1346,Emp_103,Communication,"Bishop, Davis and Grant",1987-07-31,2024-04-28,2b044899-3cf0-42f3-9f1d-23e51293d874,Approved
1347,Emp_432,Cybersecurity,"Harrington, Pacheco and Wiley",2020-03-03,2024-04-10,01264730-6282-4a49-910b-b20d483dce45,Approved
1348,Emp_476,Swift,Johnson-Nichols,1991-09-03,2024-05-04,82499717-76a7-4c6c-b479-8eba45c22005,Approved
1349,Emp_446,Flask,Merritt LLC,1999-02-21,2024-04-09,5ea6e1a7-a3b9-41f8-973e-c7a044ca52dc,Approved
1350,Emp_214,Business Analysis,"Jensen, Wallace and Rivera",1995-07-14,2024-05-02,81f851b9-afde-4f7f-bb7c-a9364e49b767,Approved
1351,Emp_358,.NET,"Murphy, Ramirez and Walker",2021-09-12,2024-04-30,5577c43e-7e5b-4d77-84e3-accb259b828c,Approved
1352,Emp_218,Node.js,Simpson-Fritz,2009-02-10,2024-04-21,d37c2bae-a189-48ff-bccd-df36681c9d59,Approved
1353,Emp_262,Vue.js,Scott-Richardson,2014-01-31,2024-04-13,e76786c4-4fbf-41f1-86d8-8c5d4ff436f1,Approved
1354,Emp_249,Leadership,Sanchez-Maxwell,1999-11-28,2024-05-06,f60d0ba7-3cd5-4b9b-994b-dbc94ac7405c,Approved
1355,Emp_465,Test-Driven Development,Delacruz-Moore,1973-12-14,2024-05-02,8ecdafe7-6820-4e8d-8e8f-19aff490ba35,Approved
1356,Emp_354,Azure,Savage Ltd,2023-07-05,2024-04-10,f076e0fd-2615-4f20-bdbc-9dd29d822c13,Approved
1357,Emp_356,Requirements Analysis,Sheppard PLC,2012-12-02,2024-04-11,ddac4050-e702-4c5b-8f34-b65e7bdc0962,Approved
1358,Emp_34,Microservices,"Anderson, Wheeler and Williams",2000-11-30,2024-04-30,885ad5a2-e454-4332-83bc-99c1a5ec9e16,Pending
1359,Emp_133,Communication,"Mitchell, Osborne and Harris",1982-10-07,2024-04-12,de14f909-205c-4512-966d-a33224e15a70,Approved
1360,Emp_254,PHP,Byrd-Gould,2011-12-03,2024-04-30,08b196ab-526f-49ce-960f-23d592dc6196,Approved
1361,Emp_310,Objective-C,"Werner, Lopez and Garner",1998-03-16,2024-04-08,74ec387b-3c00-48d1-84ee-7df76066f2e9,Approved
1362,Emp_200,Behavior-Driven Development,"Nicholson, Avery and Williams",1970-08-15,2024-04-26,1c0db423-4482-4a74-81f5-4706de741491,Approved
1363,Emp_146,Ruby,"Joyce, Newman and Parker",1999-10-29,2024-04-10,cd18b662-a8ce-4a5d-9805-8511d0354b52,Approved
1364,Emp_302,Problem Solving,"Warren, Norton and Hardy",1984-03-20,2024-04-27,a6ee71d4-f73f-40a6-990c-0093d15ef688,Approved
1365,Emp_199,Interaction Design,West-Pineda,2014-06-08,2024-05-05,0cf5135e-02da-4964-adcf-70d8cc0f966e,Approved
1366,Emp_153,HTML,Sandoval-Nunez,1977-05-09,2024-05-06,7e675589-d7f2-47c0-9447-dcba013fbdd6,Approved
1367,Emp_424,CI/CD,Vance-Mckenzie,1973-02-05,2024-04-20,c2126fde-0539-4e4b-841c-1d22e441d871,Approved
1368,Emp_24,Network Security,Taylor Group,1993-09-30,2024-04-17,b723709f-af93-4f11-8d1f-05893e7b75a2,Rejected
1369,Emp_130,Data Analysis,Ball LLC,2007-06-27,2024-04-18,9619ef69-94b7-4629-8f6b-301a59013b02,Approved
1370,Emp_443,DevOps,Walker-Johnson,2009-03-31,2024-04-30,b17b6024-ac72-4614-bd78-9493e47948cd,Approved
1371,Emp_38,MongoDB,Jackson-Austin,1970-02-26,2024-04-10,0bf47934-52e9-4145-be26-e50d7079670e,Approved
1372,Emp_411,Scrum,"Walker, Quinn and Flynn",1994-02-24,2024-04-27,4fe9f99f-ffc5-49ce-b778-1080fd333dbc,Approved
1373,Emp_391,Information Security,White LLC,1994-02-15,2024-04-30,c940bf1b-6ece-4ad5-acfa-37c1585c9d3b,Approved
1374,Emp_48,NoSQL,Lee-Brown,1978-07-14,2024-05-02,8caa6d3d-10db-4c94-bcdf-9b45ec0a40b9,Approved
1375,Emp_211,Vue.js,Valdez PLC,2014-12-04,2024-04-13,3df00423-fd3c-477e-ac9e-e6380a00ef5d,Approved
1376,Emp_56,React,"Wheeler, Willis and Freeman",1995-04-14,2024-04-26,1cceee7e-ea68-4d92-9041-5b72670577e9,Approved
1377,Emp_123,Azure,Singh Inc,2012-10-31,2024-04-09,03db877e-860c-427e-8c80-756dc59f260d,Approved
1378,Emp_249,PHP,"Daniels, Wright and Murphy",2018-02-12,2024-04-13,d0653540-3907-4761-8763-4a59a602e3cf,Approved
1379,Emp_378,Swift,"Warner, Allen and Lewis",2008-08-20,2024-04-11,795dc0c8-5072-4400-8d7b-a926829d496d,Approved
1380,Emp_253,Accessibility,Baker-Johnson,2015-02-26,2024-04-11,f9a25a18-0348-4b60-b8b9-e3974870ea02,Approved
1381,Emp_202,CSS,"Johnston, Pierce and Vargas",2009-05-06,2024-04-10,e2b5fa76-2892-48f1-902d-4c0d9fce0c9f,Approved
1382,Emp_466,Docker,Richard-Myers,2015-06-12,2024-05-03,b3affbab-61ad-46a9-ab24-b0560c88e4a4,Approved
1383,Emp_23,Java,Rivera-Foster,1989-10-26,2024-04-10,00a46499-8c5e-449e-bea3-88f932aef35d,Rejected
1384,Emp_265,MongoDB,Anderson LLC,2021-11-23,2024-04-30,543e3a32-42a4-4a3d-80a0-a9256619833e,Approved
1385,Emp_152,Django,Gray and Sons,1997-08-27,2024-04-29,f3947f22-f111-44f7-ad7e-57024fc45701,Approved
1386,Emp_178,Objective-C,Williams-Kelly,2016-11-08,2024-05-02,c4e8ced9-a43a-4fcf-b209-531cc73552c0,Approved
1387,Emp_111,AWS,Brown-Spears,1998-03-30,2024-04-21,1f38a2f9-f996-4857-8d0a-22a5d7fc5191,Approved
1388,Emp_402,Continuous Integration,Beck PLC,2019-06-12,2024-04-13,12f8b44a-d215-43b5-98dc-2325e69d46dd,Approved
1389,Emp_105,MySQL,"Reed, Evans and Lawson",1978-03-15,2024-04-30,e8acd247-24bc-4eb3-a734-ab55507a8328,Approved
1390,Emp_58,MySQL,Bean PLC,2005-12-30,2024-05-06,494694e8-7bf9-4a9e-b119-c9309740ed0e,Approved
1391,Emp_53,Technical Writing,Melton-Montoya,1977-10-30,2024-04-19,930a18d1-e909-4396-8003-be2296e99b1a,Approved
1392,Emp_233,PHP,"Mathews, Walsh and Cox",1995-12-27,2024-04-26,5eb97963-7506-4a03-b391-70e06210cde3,Approved
1393,Emp_49,Node.js,Mullins-Pitts,1984-05-22,2024-04-12,9a7dff3e-8991-4d5d-b447-d8e6ed28e09c,Approved
1394,Emp_185,Scrum,"Ewing, Lopez and Perez",1990-02-21,2024-04-29,062e8151-392d-45b2-8ee4-2ee76de4bb6d,Approved
1395,Emp_305,User Research,"Ramsey, Munoz and Clark",1989-06-17,2024-04-12,68e0ad79-0f5f-4909-977f-d65e4cfa6107,Approved
1396,Emp_324,GraphQL,Barnes Group,1982-05-04,2024-04-29,e179b3bb-ef69-4ecd-b0a7-ab57fa5d5906,Approved
1397,Emp_354,Scrum,Dixon Ltd,2008-01-22,2024-04-12,edf08083-298c-4b33-b263-4a93a48f9498,Approved
1398,Emp_33,Azure,Porter Group,1992-06-10,2024-04-08,0b937a2e-2e3f-4a9f-8414-1241ceaba8dc,Pending
1399,Emp_35,Behavior-Driven Development,Ramirez PLC,2003-02-06,2024-04-24,dc09ea1f-135c-4dee-ad4b-7da43e0649be,Pending
1400,Emp_362,Prototyping,Trevino-Clayton,2016-02-27,2024-04-11,8403801d-97a6-4cbd-bd00-1e132e76dcac,Approved
1401,Emp_250,Angular,Gilmore Ltd,2010-12-04,2024-04-23,ee9a796e-a31f-40c0-8ea1-5c814c492a69,Approved
1402,Emp_423,Problem Solving,Daniel-Horne,1995-07-29,2024-04-16,cf9f567a-a127-45cc-93d5-fe190e4ddd40,Approved
1403,Emp_293,Product Management,Williams-Hamilton,2006-02-17,2024-05-05,74365357-b639-49e7-aa2a-4c7a8abccd00,Approved
1404,Emp_174,Responsive Design,Dunn Inc,1997-02-05,2024-04-24,c43e5dd8-eb86-4798-aa3b-c4bbdb21d2a0,Approved
1405,Emp_41,Kotlin,Patel-Robinson,2009-09-15,2024-04-08,49077caa-efd7-4f78-8a0d-967487572292,Approved
1406,Emp_347,AWS,"Johnson, Gay and Lopez",1988-05-04,2024-04-17,503bb7e5-3474-4973-aaeb-f0a11320be1d,Approved
1407,Emp_365,Google Cloud Platform,Nguyen-Meyer,1996-03-20,2024-04-22,895f2469-b0ea-4a0d-94d2-4b5199dfe91f,Approved
1408,Emp_214,User Stories,Porter Group,1993-10-31,2024-05-06,78a05b2a-bbf2-498f-b028-0821a862eb06,Approved
1409,Emp_247,Agile Product Management,"Lowe, Bishop and Robinson",2004-06-12,2024-04-16,e1ba859a-6a16-4f45-bdd7-a3c798acfd64,Approved
1410,Emp_309,DevOps,"Cole, Gardner and Murray",2022-04-30,2024-04-11,2436c169-20ce-4949-9531-b19051f06bbf,Approved
1411,Emp_483,NoSQL,Jefferson-Bailey,2022-09-06,2024-05-05,5be825b8-17e5-46d8-8f70-b976293479d3,Approved
1412,Emp_148,Test-Driven Development,Watts PLC,1990-03-09,2024-04-09,1deaae2c-628d-4914-9876-b016229131b4,Approved
1413,Emp_231,Collaboration,"Rodriguez, Gray and Woodward",2016-04-08,2024-05-03,9187708c-c32f-40a3-b36d-7167c0963acb,Approved
1414,Emp_281,Angular,Murphy Ltd,1975-04-07,2024-04-28,cd4774f6-54c4-4a34-b2a7-568083bd1171,Approved
1415,Emp_408,.NET,Guzman LLC,1987-03-30,2024-04-09,389336d6-055e-447a-96af-9233912ba31a,Approved
1416,Emp_31,CSS,Howard-Jackson,2001-12-24,2024-04-10,c5570e8f-ebee-47e9-8af2-e507f616f5d7,Pending
1417,Emp_18,NoSQL,Olson-Daniels,1984-10-02,2024-05-02,44d9695f-375d-46de-8e9b-f21998570a6e,Rejected
1418,Emp_7,AWS,"Hanson, Ayala and Townsend",1982-10-21,2024-04-19,f64f6c25-f27c-442d-861d-e55c7309f45b,Rejected
1419,Emp_232,Information Security,Reyes-Shaw,1977-05-05,2024-04-13,ebf91cad-ee7a-4b32-b5b3-2bdab8ea1511,Approved
1420,Emp_303,Azure,Nelson PLC,1978-09-07,2024-04-10,6ae293d9-0c56-4796-b58f-635cb67b8728,Approved
1421,Emp_206,Behavior-Driven Development,Ho Ltd,1984-04-20,2024-04-10,d8f05a40-8bdb-44bf-999b-828cce26e94c,Approved
1422,Emp_80,Python,"Hinton, Lawson and Smith",1972-01-13,2024-04-17,bd191211-80c3-4a36-8eec-bc27a8f353f3,Approved
